source_id,verification_status,cycle,criterion,title,section_type,section_label,source_file_date,json_path,item_path,field_name,item_no,subitem_no,parent_source_id,source_kind,content_level,content,content_hash,source_files,input_positions,occurrence_count
c4__4_3__evidence__현지확인자료:005,source_verified,4,4.3,진로 및 취·창업 지원,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[4].content,현지확인자료:005,현지확인자료,5,,,evidence_item,item,"진로 및 취·창업 관련 교과목이 개설된 것을 입증할 수 있는 편람(표지, 해당 페이지, 강의계획서, 출석부 및 기타 근거 자료),교과과정: 최근 3년 자료",e2e76bab7a,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",21,1
c4__4_3__notes__item:1,source_verified,4,4.3,진로 및 취·창업 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[0].content,item:1,items,1,,,caution_policy_item,item,"진로 및 취·창업 지원 전문 인력 확보는 대학의 규모나 특성에 따라 겸직, 공동, 협약, 위탁 가능함",80177659ae,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",21,1
c4__4_3__notes__item:2,source_verified,4,4.3,진로 및 취·창업 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[1].content,item:2,items,2,,,caution_policy_item,item,진로 및 취·창업지원센터를 독립적으로 운영하지 않더라도 동일한 역할을 하는 조직(기관)이 있다면 실적으로 인정함,90a142cdc1,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",21,1
c4__4_3__notes__item:3,source_verified,4,4.3,진로 및 취·창업 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[2].content,item:3,items,3,,,caution_policy_item,item,멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,785437b83d,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",21,1
c4__4_3__notes__item:3.sub:001,source_verified,4,4.3,진로 및 취·창업 지원,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[2].sub_items[0],item:3.sub:001,sub_items,3,1,c4__4_3__notes__item:3,sub_item,sub_item,"조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",f280d4aa85,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",21,1
c4__4_3__overview__content,source_verified,4,4.3,진로 및 취·창업 지원,overview,편람 개요,2026-04-17,cycle_4.content,content,content,,,,overview_content,criterion,대학은 학생들의 진로와 취·창업을 위한 지원 체계를 구축하고 예산과 전문 인력을 확보하여 운영하고 있으며 지속적인 개선을 위한 노력을 하고 있다.,415ae72c8a,"편람원본json/[검증완료]3주기, 4주기 편람 개요 비교(20260417).json",21,1
c4__4_3__report__item:1,source_verified,4,4.3,진로 및 취·창업 지원,report,보고서 주요 내용,2026-04-17,cycle_4.items[0].content,item:1,items,1,,,report_item,item,진로 및 취·창업 지원 조직 현황,a6889f2ae6,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",21,1
c4__4_3__report__item:2,source_verified,4,4.3,진로 및 취·창업 지원,report,보고서 주요 내용,2026-04-17,cycle_4.items[1].content,item:2,items,2,,,report_item,item,진로 및 취·창업 지원 프로그램 운영 및 예산 편성·집행 현황: 최근 3년 자료,4affa32249,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",21,1
c4__4_3__report__item:3,source_verified,4,4.3,진로 및 취·창업 지원,report,보고서 주요 내용,2026-04-17,cycle_4.items[2].content,item:3,items,3,,,report_item,item,진로 및 취·창업 지원에 대한 만족도 조사 결과와 개선 실적: 최근 3년 자료,aaa10b3463,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",21,1
c4__4_4__checkpoints__item:1,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[0].content,item:1,items,1,,,check_item,item,재학생 1인당 강의실 면적과 실험·실습실 면적이 기준값을 충족하고 있는가,3f176636eb,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:2,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[1].content,item:2,items,2,,,check_item,item,재학생 1인당 실험·실습 기자재 구입비의 최근 3년간 평균이 기준값을 충족하고 있는가,ee24bc5e85,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:3,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[2].content,item:3,items,3,,,check_item,item,강의실 및 실험·실습실을 쾌적하게 유지하고 있는가,6652a9db52,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:4,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].content,item:4,items,4,,,check_item,item,강의실 및 실험·실습실을 효율적으로 활용하고 있는가,c9f975d54f,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:4.sub:001,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].sub_items[0],item:4.sub:001,sub_items,4,1,c4__4_4__checkpoints__item:4,sub_item,sub_item,강의실 및 실험·실습실 배정 원칙 및 운영 방법,4b09986e48,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:5,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[4].content,item:5,items,5,,,check_item,item,전공 실험·실습·실기·설계 교육을 위한 수업 운영비는 적절한가,188d5a24a7,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:6,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[5].content,item:6,items,6,,,check_item,item,실험·실습실에 대한 안전점검 및 안전교육을 주기적으로 실시하고 있는가,067db06bf4,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__checkpoints__item:7,source_verified,4,4.4,교육 시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[6].content,item:7,items,7,,,check_item,item,실험·실습 기자재 관리 체계는 적절한가,adec8a18b9,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",22,1
c4__4_4__evidence__시설방문:001,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.시설방문[0].content,시설방문:001,시설방문,1,,,evidence_item,item,"일반 강의실, 멀티미디어 강의실 일부",7974b9d05d,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__시설방문:002,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.시설방문[1].content,시설방문:002,시설방문,2,,,evidence_item,item,이학 및 공학 실험실 일부,3b87ff5eb9,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__시설방문:003,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.시설방문[2].content,시설방문:003,시설방문,3,,,evidence_item,item,예체능계열 실습실 일부,7004ed8967,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__정보공시:001,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.정보공시[0].content,정보공시:001,정보공시,1,,,evidence_item,item,14-하-1. 실험·실습실 안전관리 현황,43afa742c5,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__제출자료_관련규정:001,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.제출자료_관련규정[0].content,제출자료_관련규정:001,제출자료_관련규정,1,,,evidence_item,item,실험·실습실 안전관리 규정,17a637c57e,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:001,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[0].content,현지확인자료:001,현지확인자료,1,,,evidence_item,item,일반 강의실 및 멀티미디어 강의실 목록,35937d256b,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:002,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[1].content,현지확인자료:002,현지확인자료,2,,,evidence_item,item,실험·실습실 목록,e0a286eae3,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:003,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[2].content,현지확인자료:003,현지확인자료,3,,,evidence_item,item,강의실 및 실험·실습실 관리 관련 자료,65571501c3,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:003.sub:001,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[2].sub_items[0],현지확인자료:003.sub:001,현지확인자료,3,1,c4__4_4__evidence__현지확인자료:003,sub_item,sub_item,"냉·난방시설, 채광, 환기 등",09e41af31c,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:003.sub:002,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[2].sub_items[1],현지확인자료:003.sub:002,현지확인자료,3,2,c4__4_4__evidence__현지확인자료:003,sub_item,sub_item,"보안, 안전시설 등",fe1a484dee,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:004,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[3].content,현지확인자료:004,현지확인자료,4,,,evidence_item,item,실험·실습실 안전교육·훈련 실시 확인 자료,b228c2b58e,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:005,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[4].content,현지확인자료:005,현지확인자료,5,,,evidence_item,item,계열별 실험·실습 기자재 구입 근거 자료: 최근 3년 자료(계열별로 구분된 엑셀파일 제출),548596c572,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:006,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[5].content,현지확인자료:006,현지확인자료,6,,,evidence_item,item,실험·실습 기자재 유지·관리 예산 및 집행 실적: 최근 3년 자료,8b201c4a9f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:007,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[6].content,현지확인자료:007,현지확인자료,7,,,evidence_item,item,실험·실습 기자재 목록: 전산 DB로 대체 가능,b1e5568e8c,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:008,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[7].content,현지확인자료:008,현지확인자료,8,,,evidence_item,item,실험·실습 기자재 관리대장,10cd342db6,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__evidence__현지확인자료:009,source_verified,4,4.4,교육 시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[8].content,현지확인자료:009,현지확인자료,9,,,evidence_item,item,전공 실험·실습·실기·설계 과목 수업 운영비 실적: 최근 3년 자료,7b644ac64a,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",22,1
c4__4_4__notes__item:1,source_verified,4,4.4,교육 시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[0].content,item:1,items,1,,,caution_policy_item,item,"재학생 1인당 강의실, 재학생 1인당 실험·실습실 면적 계산 시 복도 등 공유면적은 제외함",3b96a8fe33,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",22,1
c4__4_4__notes__item:2,source_verified,4,4.4,교육 시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[1].content,item:2,items,2,,,caution_policy_item,item,재학생 1인당 실험·실습실 면적 계산 시 대학원용 실험·실습실 면적도 포함하여 산정함,59a4d08b45,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",22,1
c4__4_4__notes__item:3,source_verified,4,4.4,교육 시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[2].content,item:3,items,3,,,caution_policy_item,item,"실험·실습 기자재 구입비는 「기계·기구 매입비」항목에서 지출된 금액과 실험·실습실의 집기·비품 매입비, 리스 임차료 등을 포함하여 산출하며 다른 지출 항목에서 명확하게 실험·실습 기자재 구입비로 사용된 금액이 있는 경우 별도로 기술함",26612cfcfc,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",22,1
c4__4_4__notes__item:4,source_verified,4,4.4,교육 시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[3].content,item:4,items,4,,,caution_policy_item,item,"강의실, 실험·실습실 확보 현황은 캠퍼스가 분리되어있는 경우 캠퍼스별로 구분하여 작성함",7cf4744ad3,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",22,1
c4__4_4__overview__content,source_verified,4,4.4,교육 시설,overview,편람 개요,2026-04-17,cycle_4.content,content,content,,,,overview_content,criterion,"대학은 수업 및 실험·실습에 필요한 공간을 확보하고, 실험·실습 기자재를 구비하고 있으며, 안전하게 관리하고 있다.",c3ae0a7bd9,"편람원본json/[검증완료]3주기, 4주기 편람 개요 비교(20260417).json",22,1
c4__4_4__report__item:1,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[0].content,item:1,items,1,,,report_item,item,강의실 확보 현황,fc0f62e4f2,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:1.sub:001,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[0].sub_items[0],item:1.sub:001,sub_items,1,1,c4__4_4__report__item:1,sub_item,sub_item,재학생 1인당 강의실 면적(기준값: 1.2m2),a8c3b8bc34,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:2,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[1].content,item:2,items,2,,,report_item,item,실험·실습실 확보 현황,ec03283db0,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:2.sub:001,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[1].sub_items[0],item:2.sub:001,sub_items,2,1,c4__4_4__report__item:2,sub_item,sub_item,재학생 1인당 실험·실습실 면적(기준값: 2.5m2),860b7ae6e6,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:3,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[2].content,item:3,items,3,,,report_item,item,"실험·실습 기자재 구입비: 최근 3년 자료, 최근 3년간 평균",4cd4c6692d,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:3.sub:001,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[2].sub_items[0],item:3.sub:001,sub_items,3,1,c4__4_4__report__item:3,sub_item,sub_item,재학생 1인당 실험·실습 기자재 구입비(천원)(기준값: 해당 대학교 자연과학계열 평균 등록금과 인문사회계열 평균 등록금 차액의 15%(A)와 전국 대학교 자연과학계열 평균 등록금과 인문사회계열 평균 등록금 차액의 15%(B) 중 적은 금액),14fa01862c,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:4,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[3].content,item:4,items,4,,,report_item,item,"전공 실험·실습·실기·설계 과목 수업 운영비: 최근 3년 자료, 최근 3년간 평균",22697d356f,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:5,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[4].content,item:5,items,5,,,report_item,item,실험·실습실의 관리(안전점검 포함) 현황,aa00f17990,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_4__report__item:6,source_verified,4,4.4,교육 시설,report,보고서 주요 내용,2026-04-17,cycle_4.items[5].content,item:6,items,6,,,report_item,item,"실험·실습실 이용자 대상 안전교육(교수, 조교, 대학원생, 대학생) 현황",086a214306,"편람원본json/[검증완료]3주기, 4주기 편람 보고서 주요 내용 비교(20260417).json",22,1
c4__4_5__checkpoints__item:1,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[0].content,item:1,items,1,,,check_item,item,기숙사 수용률이 기준값을 충족하고 있는가,419fbc0b4d,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:1.sub:001,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[0].sub_items[0],item:1.sub:001,sub_items,1,1,c4__4_5__checkpoints__item:1,sub_item,sub_item,"교외에 있는 행복기숙사, 연합기숙사 등은 실제 입사 인원만 인정함",2cc02e7cac,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:2,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[1].content,item:2,items,2,,,check_item,item,기숙사 수용 학생의 구성은 적절한가(외국인 유학생 수용인원을 제외한 기숙사 수용률은 적절한가),fc2566161b,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:2.sub:001,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[1].sub_items[0],item:2.sub:001,sub_items,2,1,c4__4_5__checkpoints__item:2,sub_item,sub_item,"외국인 유학생, 원거리 학생 등의 비율",47d5b44d9c,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:3,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[2].content,item:3,items,3,,,check_item,item,"기숙사 환경(사감, 기본시설과 편의시설 확보, 기숙사생 1인당 면적 등)은 쾌적한가",ec43820051,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:3.sub:001,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[2].sub_items[0],item:3.sub:001,sub_items,3,1,c4__4_5__checkpoints__item:3,sub_item,sub_item,"기본시설에는 출입관리 시스템, 응급상황 대처 시스템 등이 포함됨",5f8f42eb7c,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:4,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[3].content,item:4,items,4,,,check_item,item,학생 복지시설을 확보하여 체계적으로 관리ᆞ운영하고 있는가,1d791926df,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__checkpoints__item:5,source_verified,4,4.5,기숙사 및 학생 복지시설,checkpoints,주요 점검사항,2026-04-21,cycle_4.items[4].content,item:5,items,5,,,check_item,item,기숙사와 학생 복지시설별 이용자에 대한 만족도 조사를 실시하고 조사 결과를 활용하여 지속적으로 개선한 실적이 있는가(멀티캠퍼스인 경우 캠퍼스별로 만족도 조사 실시),7d8cfc793e,"편람원본json/[검증완료]3주기, 4주기 편람 주요 점검사항 비교(20260421).json",23,1
c4__4_5__evidence__시설방문:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.시설방문[0].content,시설방문:001,시설방문,1,,,evidence_item,item,기숙사,f8df78512f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__시설방문:002,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.시설방문[1].content,시설방문:002,시설방문,2,,,evidence_item,item,학생 복지시설,06ec2dfa2f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__정보공시:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.정보공시[0].content,정보공시:001,정보공시,1,,,evidence_item,item,14-마-1. 기숙사 수용 현황,9374d0032b,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__제출자료_관련규정:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.제출자료_관련규정[0].content,제출자료_관련규정:001,제출자료_관련규정,1,,,evidence_item,item,학생 복지시설 운영 관련 규정,ffd5b72cd1,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지면담:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지면담[0].content,현지면담:001,현지면담,1,,,evidence_item,item,"기숙사 관장, 사감",90874ab78b,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지면담:002,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지면담[1].content,현지면담:002,현지면담,2,,,evidence_item,item,학생 복지 담당자,00a77483b3,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지면담:003,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지면담[2].content,현지면담:003,현지면담,3,,,evidence_item,item,학생(기숙사생 포함),716a63d43a,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지면담:004,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지면담[3].content,현지면담:004,현지면담,4,,,evidence_item,item,기숙사,f8df78512f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지면담:005,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지면담[4].content,현지면담:005,현지면담,5,,,evidence_item,item,학생 복지시설,06ec2dfa2f,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[0].content,현지확인자료:001,현지확인자료,1,,,evidence_item,item,기숙사 부대시설 현황 자료,7ce8504d53,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:002,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[1].content,현지확인자료:002,현지확인자료,2,,,evidence_item,item,학생 복지시설의 운영 현황 자료,97bf57c35c,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:002.sub:001,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[1].sub_items[0],현지확인자료:002.sub:001,현지확인자료,2,1,c4__4_5__evidence__현지확인자료:002,sub_item,sub_item,시설별 면적 등 관련 자료,2b1c38b8d7,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:002.sub:002,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[1].sub_items[1],현지확인자료:002.sub:002,현지확인자료,2,2,c4__4_5__evidence__현지확인자료:002,sub_item,sub_item,학생 복지시설 운영 관리대장,f3407e0cbb,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:003,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[2].content,현지확인자료:003,현지확인자료,3,,,evidence_item,item,"기숙사 및 학생 복지시설별 만족도 조사 결과 및 개선실적(설문지, 분석 결과, 개선 실적 근거 자료 등): 최근 3년 자료",0f4feb94d7,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__evidence__현지확인자료:004,source_verified,4,4.5,기숙사 및 학생 복지시설,evidence,근거자료,2026-04-20,cycle_4.현지확인자료[3].content,현지확인자료:004,현지확인자료,4,,,evidence_item,item,(기숙사 수용률(%) 택2 작성시) 기숙사 수용률 산출 근거 자료,b4b3095bf7,"편람원본json/[검증완료]3주기, 4주기 편람 근거 자료 비교(20260420).json",23,1
c4__4_5__notes__item:1,source_verified,4,4.5,기숙사 및 학생 복지시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[0].content,item:1,items,1,,,caution_policy_item,item,건축 중인 기숙사가 있는 경우 관련 예산 및 진행 정도에 대하여 작성함,32a997f783,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",23,1
c4__4_5__notes__item:2,source_verified,4,4.5,기숙사 및 학생 복지시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[1].content,item:2,items,2,,,caution_policy_item,item,"학생 복지시설은 학생회관, 학생식당, 보건진료소, 동아리방, 휴게실, 복사실, 체력단련실, 체육시설, 서점 등을 의미함",02de2b4ea2,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",23,1
c4__4_5__notes__item:3,source_verified,4,4.5,기숙사 및 학생 복지시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[2].content,item:3,items,3,,,caution_policy_item,item,멀티캠퍼스인 경우 캠퍼스별로 구분하여 작성함,785437b83d,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",23,1
c4__4_5__notes__item:3.sub:001,source_verified,4,4.5,기숙사 및 학생 복지시설,notes,유의사항 및 관련 정책,2026-04-22,cycle_4.items[2].sub_items[0],item:3.sub:001,sub_items,3,1,c4__4_5__notes__item:3,sub_item,sub_item,"조직, 시설, 인력, 예산, 프로그램, 만족도 조사 등",f280d4aa85,"편람원본json/[검증완료]3주기, 4주기 편람 유의사항 및 관련 정책 비교(20260422).json",23,1
