match_id,change_id,rank,candidate_direction,query_source_id,query_cycle,query_criterion,query_title,query_section_type,query_field_name,query_text,candidate_source_id,candidate_cycle,candidate_criterion,candidate_title,candidate_section_type,candidate_field_name,candidate_text,score,difflib_similarity,ngram_jaccard,token_overlap,section_match,field_match,criterion_mapping_match,match_reason,candidate_only_warning
gmatch_001509,chg_00758,4,c4_to_c3,c4__2_1__checkpoints__item:3.sub:002,4,2.1,교육과정 체계,checkpoints,sub_items,위원회 개최 횟수(학기당 1회 이상 개최),c3__2_5__checkpoints__item:1.sub:002,3,2.5,수업,checkpoints,sub_items,전임교원 학기당 평균 강의 담당 비율,0.241,0.258,0.038,0.091,true,true,false,difflib=0.258;ngram=0.038;token=0.091;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001510,chg_00758,5,c4_to_c3,c4__2_1__checkpoints__item:3.sub:002,4,2.1,교육과정 체계,checkpoints,sub_items,위원회 개최 횟수(학기당 1회 이상 개최),c3__2_1__checkpoints__item:3,3,2.1,교육과정 체계,checkpoints,items,교육과정위원회를 운영하고 있는가,0.239,0.194,0.038,0.000,true,false,true,difflib=0.194;ngram=0.038;token=0.000;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001511,chg_00764,1,c4_to_c3,c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,c3__2_2__checkpoints__item:2,3,2.2,교양교육과정,checkpoints,items,"교양 교과과정을 인재상, 핵심역량 등과 연계하고 있는가",0.578,0.762,0.226,0.182,true,false,true,difflib=0.762;ngram=0.226;token=0.182;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001512,chg_00764,2,c4_to_c3,c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,c3__2_2__checkpoints__item:1.sub:004,3,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정의 개설 기준 및 절차,0.449,0.424,0.160,0.200,true,true,true,difflib=0.424;ngram=0.160;token=0.200;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001513,chg_00764,3,c4_to_c3,c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,c3__2_2__checkpoints__item:2.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정 영역별 편성 및 개설 현황,0.432,0.400,0.148,0.182,true,true,true,difflib=0.400;ngram=0.148;token=0.182;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001514,chg_00764,4,c4_to_c3,c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,c3__2_2__checkpoints__item:2.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정 영역별 교과목 편성 근거,0.418,0.400,0.148,0.091,true,true,true,difflib=0.400;ngram=0.148;token=0.091;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001515,chg_00764,5,c4_to_c3,c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,c3__2_2__report__item:1,3,2.2,교양교육과정,report,items,교양 교과과정 편성 체계,0.371,0.483,0.190,0.111,false,false,true,difflib=0.483;ngram=0.190;token=0.111;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001516,chg_00771,1,c4_to_c3,c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",0.292,0.250,0.000,0.000,true,true,true,difflib=0.250;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001517,chg_00771,2,c4_to_c3,c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,c3__2_5__checkpoints__item:4.sub:002,3,2.5,수업,checkpoints,sub_items,평가 참여 학생 비율,0.238,0.250,0.000,0.167,true,true,false,difflib=0.250;ngram=0.000;token=0.167;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001518,chg_00771,3,c4_to_c3,c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",0.232,0.115,0.000,0.000,true,true,true,difflib=0.115;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001519,chg_00771,4,c4_to_c3,c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,c3__2_2__checkpoints__item:4.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,교양교육 지원 관련 규정,0.230,0.111,0.000,0.000,true,true,true,difflib=0.111;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001520,chg_00771,5,c4_to_c3,c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),0.223,0.095,0.000,0.000,true,true,true,difflib=0.095;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001521,chg_00773,1,c4_to_c3,c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,c3__2_5__checkpoints__item:2.sub:003,3,2.5,수업,checkpoints,sub_items,수업(강의)계획서 질 관리,0.337,0.417,0.053,0.222,true,true,false,difflib=0.417;ngram=0.053;token=0.222;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001522,chg_00773,2,c4_to_c3,c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",0.283,0.194,0.037,0.031,true,true,true,difflib=0.194;ngram=0.037;token=0.031;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001523,chg_00773,3,c4_to_c3,c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",0.240,0.133,0.000,0.000,true,true,true,difflib=0.133;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001524,chg_00773,4,c4_to_c3,c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,c3__5_1__checkpoints__item:1,3,5.1,성과관리,checkpoints,items,대학경영 및 교육 전반의 질 관리를 위한 대학 성과관리체계 구축이 적절한가,0.235,0.311,0.051,0.133,true,false,false,difflib=0.311;ngram=0.051;token=0.133;same_section,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001525,chg_00773,5,c4_to_c3,c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,c3__2_2__checkpoints__item:4,3,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계는 적절한가,0.233,0.207,0.000,0.000,true,false,true,difflib=0.207;ngram=0.000;token=0.000;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001526,chg_00774,1,c4_to_c3,c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,c3__2_2__report__item:4,3,2.2,교양교육과정,report,items,교양교육 운영 지원 체계,0.656,0.714,0.500,0.429,false,true,true,difflib=0.714;ngram=0.500;token=0.429;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001527,chg_00774,2,c4_to_c3,c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,c3__2_2__checkpoints__item:4,3,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계는 적절한가,0.651,0.667,0.381,0.375,true,true,true,difflib=0.667;ngram=0.381;token=0.375;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001528,chg_00774,3,c4_to_c3,c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,c3__2_2__evidence__제출자료_관련규정:002,3,2.2,교양교육과정,evidence,제출자료_관련규정,교양교육 운영 지원 관련 규정,0.496,0.600,0.300,0.375,false,false,true,difflib=0.600;ngram=0.300;token=0.375;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001529,chg_00774,4,c4_to_c3,c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,c3__2_2__checkpoints__item:4.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,교양교육 지원 관련 규정,0.430,0.500,0.091,0.250,true,false,true,difflib=0.500;ngram=0.091;token=0.250;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001530,chg_00774,5,c4_to_c3,c4__2_2__checkpoints__item:4,4,2.2,교양교육과정,checkpoints,items,교양교육 운영 지원 체계가 마련되어 있는가,c3__2_2__checkpoints__item:4.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,교양교육 지원 조직,0.421,0.462,0.100,0.286,true,false,true,difflib=0.462;ngram=0.100;token=0.286;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001531,chg_00778,1,c3_to_c4,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),c4__2_1__checkpoints__item:2.sub:002,4,2.1,교육과정 체계,checkpoints,sub_items,"졸업 이수 학점에서 교양, 전공의 학점 비율(교양 학점 비율은 졸업 이수 학점의 30%±10% 권장)",0.489,0.535,0.229,0.529,true,true,false,difflib=0.535;ngram=0.229;token=0.529;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001532,chg_00778,2,c3_to_c4,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),c4__2_2__checkpoints__item:2.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 이수 학점에서 교양필수(선택필수 포함)와 교양선택 비율,0.433,0.373,0.178,0.211,true,true,true,difflib=0.373;ngram=0.178;token=0.211;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001533,chg_00778,3,c3_to_c4,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),c4__2_2__checkpoints__item:1.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정 편성 및 개설 기준,0.264,0.170,0.000,0.053,true,true,true,difflib=0.170;ngram=0.000;token=0.053;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001534,chg_00778,4,c3_to_c4,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),c4__2_2__checkpoints__item:3.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,전임교원의 교양교과목 담당 비율,0.264,0.167,0.000,0.059,true,true,true,difflib=0.167;ngram=0.000;token=0.059;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001535,chg_00778,5,c3_to_c4,c3__2_2__checkpoints__item:1.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,졸업 이수 학점에서 교양 이수 학점의 비율(대학의 내부 기준이 없을 시 권장: 30%±10%),c4__2_2__checkpoints__item:2.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정의 개설 절차 및 현황,0.244,0.125,0.000,0.053,true,true,true,difflib=0.125;ngram=0.000;token=0.053;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001536,chg_00779,1,c3_to_c4,c3__2_2__checkpoints__item:1.sub:003,3,2.2,교양교육과정,checkpoints,sub_items,"교양 교과과정의 편성 원칙 및 절차: 필수, 선택 편성 기준, 비교과과정 편성 근거 등",c4__2_2__checkpoints__item:1.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정 교과목 편성 근거,0.507,0.533,0.182,0.214,true,true,true,difflib=0.533;ngram=0.182;token=0.214;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001537,chg_00779,2,c3_to_c4,c3__2_2__checkpoints__item:1.sub:003,3,2.2,교양교육과정,checkpoints,sub_items,"교양 교과과정의 편성 원칙 및 절차: 필수, 선택 편성 기준, 비교과과정 편성 근거 등",c4__2_2__checkpoints__item:1.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정 편성 및 개설 기준,0.497,0.489,0.182,0.286,true,true,true,difflib=0.489;ngram=0.182;token=0.286;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001538,chg_00779,3,c3_to_c4,c3__2_2__checkpoints__item:1.sub:003,3,2.2,교양교육과정,checkpoints,sub_items,"교양 교과과정의 편성 원칙 및 절차: 필수, 선택 편성 기준, 비교과과정 편성 근거 등",c4__2_3__checkpoints__item:2.sub:001,4,2.3,전공교육과정,checkpoints,sub_items,전공 교과과정 편성 원칙 및 절차,0.453,0.489,0.300,0.286,true,true,false,difflib=0.489;ngram=0.300;token=0.286;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001539,chg_00779,4,c3_to_c4,c3__2_2__checkpoints__item:1.sub:003,3,2.2,교양교육과정,checkpoints,sub_items,"교양 교과과정의 편성 원칙 및 절차: 필수, 선택 편성 기준, 비교과과정 편성 근거 등",c4__2_2__checkpoints__item:2.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정의 개설 절차 및 현황,0.442,0.391,0.143,0.286,true,true,true,difflib=0.391;ngram=0.143;token=0.286;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001540,chg_00779,5,c3_to_c4,c3__2_2__checkpoints__item:1.sub:003,3,2.2,교양교육과정,checkpoints,sub_items,"교양 교과과정의 편성 원칙 및 절차: 필수, 선택 편성 기준, 비교과과정 편성 근거 등",c4__2_1__checkpoints__item:2.sub:001,4,2.1,교육과정 체계,checkpoints,sub_items,"교양교육과정, 전공교육과정 편성 원칙, 절차",0.371,0.440,0.135,0.214,true,true,false,difflib=0.440;ngram=0.135;token=0.214;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001541,chg_00780,1,c3_to_c4,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,0.292,0.250,0.000,0.000,true,true,true,difflib=0.250;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001542,chg_00780,2,c3_to_c4,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",c4__2_2__evidence__현지확인자료:001,4,2.2,교양교육과정,evidence,현지확인자료,"수강신청 안내 책자, 수업시간표 등(DB 대체 가능): 최근 1년 1, 2학기별 자료",0.261,0.298,0.103,0.111,false,false,true,difflib=0.298;ngram=0.103;token=0.111;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001543,chg_00780,3,c3_to_c4,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",c4__2_2__checkpoints__item:2.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 이수 학점에서 교양필수(선택필수 포함)와 교양선택 비율,0.246,0.146,0.000,0.000,true,true,true,difflib=0.146;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001544,chg_00780,4,c3_to_c4,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,0.240,0.133,0.000,0.000,true,true,true,difflib=0.133;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001545,chg_00780,5,c3_to_c4,c3__2_2__checkpoints__item:3.sub:001,3,2.2,교양교육과정,checkpoints,sub_items,"강좌당 1년(1, 2학기) 평균 수강학생 수",c4__2_5__checkpoints__item:1.sub:003,4,2.5,수업,checkpoints,sub_items,전임교원 유형별 평균 강의시수(학부+대학원 강의),0.212,0.222,0.000,0.077,true,true,false,difflib=0.222;ngram=0.000;token=0.077;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001546,chg_00781,1,c3_to_c4,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",c4__2_2__checkpoints__item:3.sub:003,4,2.2,교양교육과정,checkpoints,sub_items,강좌 운영의 내실화를 위한 질 관리,0.283,0.194,0.037,0.031,true,true,true,difflib=0.194;ngram=0.037;token=0.031;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001547,chg_00781,2,c3_to_c4,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",c4__2_2__checkpoints__item:3.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,전임교원의 교양교과목 담당 비율,0.243,0.129,0.000,0.033,true,true,true,difflib=0.129;ngram=0.000;token=0.033;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001548,chg_00781,3,c3_to_c4,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",c4__2_2__checkpoints__item:2.sub:002,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정의 개설 절차 및 현황,0.233,0.108,0.000,0.031,true,true,true,difflib=0.108;ngram=0.000;token=0.031;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001549,chg_00781,4,c3_to_c4,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",c4__2_2__checkpoints__item:3.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,학생 규모별 강좌수,0.232,0.115,0.000,0.000,true,true,true,difflib=0.115;ngram=0.000;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001550,chg_00781,5,c3_to_c4,c3__2_2__checkpoints__item:3.sub:002,3,2.2,교양교육과정,checkpoints,sub_items,"101명 이상 대규모 교양과목 강좌 비율: 2.5% 이하(단, 대규모 강좌 비율 산출시 수업 튜터(최소 100명당 1명)가 있는 온라인강좌는 제외함. 대규모 강좌의 내실화 및 질관리에 초점을 두고 평가함)",c4__2_2__checkpoints__item:1.sub:001,4,2.2,교양교육과정,checkpoints,sub_items,교양 교과과정과 인재상 및 핵심역량과의 연계,0.231,0.102,0.000,0.031,true,true,true,difflib=0.102;ngram=0.000;token=0.031;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001551,chg_00787,1,c4_to_c3,c4__2_3__checkpoints__item:2.sub:003,4,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율",c3__2_3__checkpoints__item:2.sub:003,3,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율(전공 학점 대비 전공필수 비율(대학의 내부 기준이 없는 경우 권장: 30%±10%))",0.591,0.545,0.364,0.375,true,true,true,difflib=0.545;ngram=0.364;token=0.375;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001552,chg_00787,2,c4_to_c3,c4__2_3__checkpoints__item:2.sub:003,4,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율",c3__2_3__checkpoints__item:5.sub:001,3,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 이수 관련 규정",0.385,0.419,0.026,0.059,true,true,true,difflib=0.419;ngram=0.026;token=0.059;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001553,chg_00787,3,c4_to_c3,c4__2_3__checkpoints__item:2.sub:003,4,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율",c3__2_1__checkpoints__item:2.sub:002,3,2.1,교육과정 체계,checkpoints,sub_items,"졸업 이수 학점에서 교양, 전공의 학점 비율",0.344,0.343,0.148,0.300,true,true,false,difflib=0.343;ngram=0.148;token=0.300;same_section;same_field,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001554,chg_00787,4,c4_to_c3,c4__2_3__checkpoints__item:2.sub:003,4,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율",c3__2_3__checkpoints__item:4.sub:001,3,2.3,전공교육과정,checkpoints,sub_items,전공 교과목 이수 체계도,0.325,0.286,0.000,0.111,true,true,true,difflib=0.286;ngram=0.000;token=0.111;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001555,chg_00787,5,c4_to_c3,c4__2_3__checkpoints__item:2.sub:003,4,2.3,전공교육과정,checkpoints,sub_items,"전공기초, 전공필수, 전공선택 이수 학점 비율",c3__2_3__checkpoints__item:5.sub:003,3,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도 활성화를 위한 지원 체계",0.315,0.286,0.023,0.000,true,true,true,difflib=0.286;ngram=0.023;token=0.000;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001556,chg_00796,1,c4_to_c3,c4__2_3__checkpoints__item:5.sub:002,4,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 연도별 이수 현황(권장기준: 졸업자의 10% 이상)",c3__2_3__checkpoints__item:5.sub:001,3,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 이수 관련 규정",0.685,0.667,0.405,0.556,true,true,true,difflib=0.667;ngram=0.405;token=0.556;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001557,chg_00796,2,c4_to_c3,c4__2_3__checkpoints__item:5.sub:002,4,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 연도별 이수 현황(권장기준: 졸업자의 10% 이상)",c3__2_3__checkpoints__item:5.sub:003,3,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도 활성화를 위한 지원 체계",0.611,0.580,0.354,0.429,true,true,true,difflib=0.580;ngram=0.354;token=0.429;same_section;same_field;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001558,chg_00796,3,c4_to_c3,c4__2_3__checkpoints__item:5.sub:002,4,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 연도별 이수 현황(권장기준: 졸업자의 10% 이상)",c3__2_3__checkpoints__item:5,3,2.3,전공교육과정,checkpoints,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도는 적절하게 운영하고 있는가",0.563,0.563,0.340,0.450,true,false,true,difflib=0.563;ngram=0.340;token=0.450;same_section;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
gmatch_001559,chg_00796,4,c4_to_c3,c4__2_3__checkpoints__item:5.sub:002,4,2.3,전공교육과정,checkpoints,sub_items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 연도별 이수 현황(권장기준: 졸업자의 10% 이상)",c3__2_3__notes__item:2,3,2.3,전공교육과정,notes,items,"부·복수·다전공·기타 전공(융합, 연계, 자율전공 등) 제도의 이수 현황은 대학의 특성을 반영하여 평가함",0.540,0.641,0.345,0.455,false,false,true,difflib=0.641;ngram=0.345;token=0.455;criterion_mapping_candidate,Global matching is heuristic and must be reviewed before accreditation judgment.
