review_id,priority,risk_level,review_topic,review_reason,human_review_status,official_confirmation_needed,global_match_status,global_candidate_count,change_id,change_type,section_type,cycle4_criterion,cycle4_title,cycle3_criterion,cycle3_title,evidence_impact,metric_impact,department_candidate,source_id_4,source_id_3,top_candidate_source_id,top_candidate_score,recommended_next_step,candidate_only_warning
review_00247,1,high,4.3 진로 및 취·창업 지원,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00441,삭제/이동후보,report,4.3,진로 및 취·창업 지원,4.2,학생 심리 및 진로 상담,true,true,진로·취창업지원센터,,c3__4_2__report__item:2.sub:001__variant_154cf663e5,c4__4_2__report__item:2.sub:001,0.744,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00248,1,high,4.3 진로 및 취·창업 지원,manual_complex_nm_criterion;source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00442,이동후보,report,4.3,진로 및 취·창업 지원,5.4,취·창업지원 및 성과,true,true,진로·취창업지원센터,,c3__5_4__report__item:1,c4__1_5__report__item:2,0.759,N:M 이동/분리 가능성이 큰 준거이므로 원문 대조 후 항목 단위 매핑 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00641,1,high,4.4 교육 시설,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00969,변경,checkpoints,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",c4__4_4__checkpoints__item:1,c3__4_4__checkpoints__item:3,,,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00643,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00977,삭제후보,checkpoints,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",,c3__4_4__checkpoints__item:1,c4__4_5__checkpoints__item:1,0.652,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00644,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00978,삭제/이동후보,checkpoints,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",,c3__4_4__checkpoints__item:2,c4__4_4__checkpoints__item:1,0.893,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00145,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00281,삭제후보,evidence,4.4,교육 시설,4.4,교육시설,true,false,"시설관리팀, 교무처",,c3__4_4__evidence__정보공시:001,c4__3_5__evidence__정보공시:001,0.362,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00401,1,high,4.4 교육 시설,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00632,변경,notes,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",c4__4_4__notes__item:3,c3__4_4__notes__item:6,,,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00403,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00634,삭제후보,notes,4.4,교육 시설,4.4,교육시설,true,false,"시설관리팀, 교무처",,c3__4_4__notes__item:1,c4__4_4__notes__item:2,0.247,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00404,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00635,삭제후보,notes,4.4,교육 시설,4.4,교육시설,true,false,"시설관리팀, 교무처",,c3__4_4__notes__item:2,c4__1_6__notes__item:1,0.260,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00405,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status,pending,true,weak_candidate,1,chg_00636,삭제후보,notes,4.4,교육 시설,4.4,교육시설,false,false,"시설관리팀, 교무처",,c3__4_4__notes__item:7,c4__4_4__notes__item:2,0.362,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00249,1,high,4.4 교육 시설,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,2,chg_00448,신설후보,report,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",c4__4_4__report__item:3.sub:001,c3__4_4__report__item:4.sub:001,c3__4_4__report__item:4.sub:001,0.689,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00250,1,high,4.4 교육 시설,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,5,chg_00449,신설후보,report,4.4,교육 시설,4.4,교육시설,true,true,"시설관리팀, 교무처",c4__4_4__report__item:4,c3__4_4__report__item:5,c3__4_4__evidence__현지확인자료:009,0.684,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00251,1,high,4.4 교육 시설,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,no_candidate,0,chg_00452,삭제후보,report,4.4,교육 시설,4.4,교육시설,false,true,"시설관리팀, 교무처",,c3__4_4__report__item:1,c4__4_4__report__item:1.sub:001,0.305,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00645,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00980,신설후보,checkpoints,4.5,기숙사 및 학생 복지시설,,,false,false,"학생처, 생활관, 시설관리팀",c4__4_5__checkpoints__item:1.sub:001,,c3__4_5__checkpoints__item:3,0.270,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00647,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00984,신설후보,checkpoints,4.5,기숙사 및 학생 복지시설,,,false,false,"학생처, 생활관, 시설관리팀",c4__4_5__checkpoints__item:3.sub:001,,c3__4_5__checkpoints__item:3,0.245,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00146,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00289,신설후보,evidence,4.5,기숙사 및 학생 복지시설,,,true,true,"학생처, 생활관, 시설관리팀",c4__4_5__evidence__현지확인자료:004,,c3__4_5__evidence__현지확인자료:001,0.384,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00147,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00293,신설후보,evidence,4.5,기숙사 및 학생 복지시설,,,true,false,"학생처, 생활관, 시설관리팀",c4__4_5__evidence__현지면담:004,,c3__4_5__evidence__시설방문:001,1.000,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00148,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,strong_candidate,5,chg_00294,신설후보,evidence,4.5,기숙사 및 학생 복지시설,,,true,false,"학생처, 생활관, 시설관리팀",c4__4_5__evidence__현지면담:005,,c3__4_5__evidence__시설방문:002,1.000,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00407,1,high,4.5 기숙사 및 학생 복지시설,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00640,신설후보,notes,4.5,기숙사 및 학생 복지시설,,,false,false,"학생처, 생활관, 시설관리팀",c4__4_5__notes__item:3.sub:001,,c3__2_6__checkpoints__item:5.sub:001,0.339,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00252,1,high,4.5 기숙사 및 학생 복지시설,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,weak_candidate,1,chg_00454,신설후보,report,4.5,기숙사 및 학생 복지시설,4.5,기숙사 및 복지시설,false,true,"학생처, 생활관, 시설관리팀",c4__4_5__report__item:1.sub:001,c3__4_5__report__item:1.sub:001,c3__4_5__report__item:1.sub:001,0.614,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00154,1,high,4.6 도서관,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,2,chg_00303,신설후보,evidence,4.6,도서관,4.6,도서관,true,false,도서관,c4__4_6__evidence__현지확인자료:007,c3__4_6__evidence__현지확인자료:008,c3__4_6__evidence__현지확인자료:008,0.774,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00155,1,high,4.6 도서관,source_only_delete_or_move_review;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,4,chg_00306,삭제후보,evidence,4.6,도서관,4.6,도서관,true,false,도서관,,c3__4_6__evidence__현지확인자료:007,c4__4_6__evidence__현지확인자료:007,0.702,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00408,1,high,4.6 도서관,low_similarity_match;needs_review_status;evidence_or_metric_impact,pending,true,possible_candidate,1,chg_00642,신설후보,notes,4.6,도서관,4.6,도서관,false,true,도서관,c4__4_6__notes__item:2,c3__4_6__notes__item:2,c3__4_6__notes__item:2,0.652,부서 공지 전 공식 기준·증빙 범위 확인,"Review queue rows are operational triage candidates, not final judgments."
review_00409,1,high,4.6 도서관,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00643,신설후보,notes,4.6,도서관,,,false,false,도서관,c4__4_6__notes__item:2.sub:001,,c3__4_6__notes__item:2.sub:002,0.292,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00412,1,high,4.6 도서관,target_only_new_or_move_review;needs_review_status,pending,true,no_candidate,0,chg_00650,신설후보,notes,4.6,도서관,,,false,false,도서관,c4__4_6__notes__item:6.sub:001,,c3__2_6__checkpoints__item:5.sub:001,0.339,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00413,2,medium,1.1 교육목표 및 발전계획,candidate_status,pending,true,not_applicable,0,chg_00655,변경,checkpoints,1.1,교육목표 및 발전계획,1.2,발전계획,false,false,"기획처, 교무처",c4__1_1__checkpoints__item:4,c3__1_2__checkpoints__item:1,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00416,2,medium,1.1 교육목표 및 발전계획,candidate_status,pending,true,not_applicable,0,chg_00662,변경,checkpoints,1.1,교육목표 및 발전계획,1.2,발전계획,false,false,"기획처, 교무처",c4__1_1__checkpoints__item:5,c3__1_2__checkpoints__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00418,2,medium,1.1 교육목표 및 발전계획,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,1,chg_00666,삭제/이동후보,checkpoints,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",,c3__1_1__checkpoints__item:4.sub:001,c4__1_5__checkpoints__item:3.sub:001,0.690,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00419,2,medium,1.1 교육목표 및 발전계획,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,2,chg_00667,삭제/이동후보,checkpoints,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",,c3__1_1__checkpoints__item:4.sub:002,c4__1_5__checkpoints__item:3.sub:002,0.764,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00024,2,medium,1.1 교육목표 및 발전계획,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00037,변경,evidence,1.1,교육목표 및 발전계획,1.2,발전계획,true,false,"기획처, 교무처",c4__1_1__evidence__현지확인자료:001,c3__1_2__evidence__현지확인자료:001,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00255,2,medium,1.1 교육목표 및 발전계획,candidate_status,pending,true,not_applicable,0,chg_00464,변경,notes,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",c4__1_1__notes__item:2,c3__1_1__notes__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00256,2,medium,1.1 교육목표 및 발전계획,candidate_status,pending,true,not_applicable,0,chg_00465,변경,notes,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",c4__1_1__notes__item:3,c3__1_1__notes__item:3,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00257,2,medium,1.1 교육목표 및 발전계획,candidate_status,pending,true,not_applicable,0,chg_00466,변경,notes,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",c4__1_1__notes__item:4,c3__1_1__notes__item:5,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00259,2,medium,1.1 교육목표 및 발전계획,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00468,변경,notes,1.1,교육목표 및 발전계획,1.2,발전계획,true,false,"기획처, 교무처",c4__1_1__notes__item:6,c3__1_2__notes__item:3,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00260,2,medium,1.1 교육목표 및 발전계획,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,1,chg_00469,이동후보,notes,1.1,교육목표 및 발전계획,1.1,교육목표 및 인재상,false,false,"기획처, 교무처",,c3__1_1__notes__item:4,c4__1_5__notes__item:2,0.783,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00157,2,medium,1.1 교육목표 및 발전계획,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00310,변경,report,1.1,교육목표 및 발전계획,1.2,발전계획,true,true,"기획처, 교무처",c4__1_1__report__item:4,c3__1_2__report__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00423,2,medium,1.2 거버넌스와 감사,needs_review_status,pending,true,not_applicable,0,chg_00674,유지,checkpoints,1.2,거버넌스와 감사,1.3,거버넌스,false,false,"기획처, 감사부서",c4__1_2__checkpoints__item:1.sub:003,c3__1_3__checkpoints__item:1.sub:003,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00424,2,medium,1.2 거버넌스와 감사,candidate_status,pending,true,not_applicable,0,chg_00675,변경,checkpoints,1.2,거버넌스와 감사,1.3,거버넌스,false,false,"기획처, 감사부서",c4__1_2__checkpoints__item:2,c3__1_3__checkpoints__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00425,2,medium,1.2 거버넌스와 감사,candidate_status,pending,true,not_applicable,0,chg_00678,변경,checkpoints,1.2,거버넌스와 감사,1.3,거버넌스,false,false,"기획처, 감사부서",c4__1_2__checkpoints__item:2.sub:003,c3__1_3__checkpoints__item:3.sub:001,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00426,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00684,변경,checkpoints,1.2,거버넌스와 감사,1.6,감사,false,true,"기획처, 감사부서",c4__1_2__checkpoints__item:4.sub:001,c3__1_6__checkpoints__item:2.sub:001,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00427,2,medium,1.2 거버넌스와 감사,candidate_status,pending,true,not_applicable,0,chg_00685,변경,checkpoints,1.2,거버넌스와 감사,1.6,감사,false,false,"기획처, 감사부서",c4__1_2__checkpoints__item:5,c3__1_6__checkpoints__item:3,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00429,2,medium,1.2 거버넌스와 감사,candidate_status,pending,true,not_applicable,0,chg_00687,변경,checkpoints,1.2,거버넌스와 감사,1.6,감사,false,false,"기획처, 감사부서",c4__1_2__checkpoints__item:6,c3__1_6__checkpoints__item:4,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00430,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00689,변경,checkpoints,1.2,거버넌스와 감사,1.6,감사,true,false,"기획처, 감사부서",c4__1_2__checkpoints__item:6.sub:002,c3__1_6__checkpoints__item:4.sub:002,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00432,2,medium,1.2 거버넌스와 감사,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,5,chg_00691,삭제/이동후보,checkpoints,1.2,거버넌스와 감사,1.3,거버넌스,false,false,"기획처, 감사부서",,c3__1_3__checkpoints__item:3,c4__1_2__checkpoints__item:2,0.696,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00029,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00048,변경,evidence,1.2,거버넌스와 감사,1.3,거버넌스,true,true,"기획처, 감사부서",c4__1_2__evidence__현지확인자료:002,c3__1_3__evidence__현지확인자료:002,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00030,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00049,변경,evidence,1.2,거버넌스와 감사,1.3,거버넌스,true,true,"기획처, 감사부서",c4__1_2__evidence__현지확인자료:003,c3__1_3__evidence__현지확인자료:003,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00031,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00050,변경,evidence,1.2,거버넌스와 감사,1.6,감사,true,true,"기획처, 감사부서",c4__1_2__evidence__현지확인자료:004,c3__1_6__evidence__현지확인자료:001,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00032,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00053,변경,evidence,1.2,거버넌스와 감사,1.6,감사,true,true,"기획처, 감사부서",c4__1_2__evidence__현지확인자료:007,c3__1_6__evidence__현지확인자료:004,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00263,2,medium,1.2 거버넌스와 감사,needs_review_status,pending,true,not_applicable,0,chg_00473,유지,notes,1.2,거버넌스와 감사,1.6,감사,false,false,"기획처, 감사부서",c4__1_2__notes__item:3,c3__1_6__notes__item:1,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00264,2,medium,1.2 거버넌스와 감사,candidate_status,pending,true,not_applicable,0,chg_00474,변경,notes,1.2,거버넌스와 감사,1.6,감사,false,false,"기획처, 감사부서",c4__1_2__notes__item:4,c3__1_6__notes__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00265,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00475,변경,notes,1.2,거버넌스와 감사,1.6,감사,true,false,"기획처, 감사부서",c4__1_2__notes__item:5,c3__1_6__notes__item:3,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00003,2,medium,1.2 거버넌스와 감사,low_similarity_match;needs_review_status,pending,true,possible_candidate,2,chg_00003,신설후보,overview,1.2,거버넌스와 감사,1.6,감사,false,false,"기획처, 감사부서",c4__1_2__overview__content,c3__1_6__overview__content,c3__1_6__overview__content,0.743,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00160,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00314,변경,report,1.2,거버넌스와 감사,1.3,거버넌스,true,true,"기획처, 감사부서",c4__1_2__report__item:2,c3__1_3__report__item:2,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00161,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00317,변경,report,1.2,거버넌스와 감사,1.6,감사,true,true,"기획처, 감사부서",c4__1_2__report__item:5,c3__1_6__report__item:3,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00162,2,medium,1.2 거버넌스와 감사,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00318,변경,report,1.2,거버넌스와 감사,1.6,감사,true,true,"기획처, 감사부서",c4__1_2__report__item:6,c3__1_6__report__item:4,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00006,2,medium,1.3 재정 확보 및 집행,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,1,chg_00006,삭제/이동후보,overview,1.3,재정 확보 및 집행,1.4,재정 확보,false,false,"기획처, 재무회계팀",,c3__1_4__overview__content,c4__1_3__overview__content,0.657,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00441,2,medium,1.4 성과관리체계 구축 및 운영,candidate_status,pending,true,not_applicable,0,chg_00703,변경,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:1,c3__5_1__checkpoints__item:1,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00442,2,medium,1.4 성과관리체계 구축 및 운영,candidate_status;evidence_or_metric_impact,pending,true,not_applicable,0,chg_00704,변경,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,true,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:1.sub:001,c3__5_1__checkpoints__item:1.sub:001,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00443,2,medium,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status,pending,true,possible_candidate,2,chg_00705,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:2,c3__5_1__checkpoints__item:2,c3__5_1__checkpoints__item:2,0.678,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00446,2,medium,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status,pending,true,possible_candidate,5,chg_00708,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:3.sub:001,c3__5_1__checkpoints__item:3.sub:001,c3__5_1__checkpoints__item:3.sub:001,0.652,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00450,2,medium,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status,pending,true,strong_candidate,5,chg_00712,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:5,c3__5_1__checkpoints__item:4,c3__5_1__checkpoints__item:2,1.000,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00452,2,medium,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status,pending,true,strong_candidate,5,chg_00714,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,,,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:6,,c3__5_1__checkpoints__item:3,0.888,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00453,2,medium,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status,pending,true,possible_candidate,5,chg_00715,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,,,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:6.sub:001,,c3__5_1__checkpoints__item:3.sub:001,0.652,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00454,2,medium,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status,pending,true,strong_candidate,5,chg_00716,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:7,c3__5_1__checkpoints__item:4.sub:001,c3__5_1__checkpoints__item:4,0.917,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00455,2,medium,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status,pending,true,strong_candidate,5,chg_00717,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,,,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:7.sub:001,,c3__5_1__checkpoints__item:4.sub:001,1.000,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00456,2,medium,1.4 성과관리체계 구축 및 운영,target_only_new_or_move_review;needs_review_status,pending,true,strong_candidate,5,chg_00718,신설후보,checkpoints,1.4,성과관리체계 구축 및 운영,,,false,false,"기획처, 성과관리 담당부서",c4__1_4__checkpoints__item:7.sub:002,,c3__5_1__checkpoints__item:4.sub:002,1.000,3주기 전역 후보와 대조하여 신설인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
review_00271,2,medium,1.4 성과관리체계 구축 및 운영,candidate_status,pending,true,not_applicable,0,chg_00487,변경,notes,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__notes__item:3,c3__5_1__notes__item:1,,,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00272,2,medium,1.4 성과관리체계 구축 및 운영,low_similarity_match;needs_review_status,pending,true,possible_candidate,2,chg_00488,신설후보,notes,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",c4__1_4__notes__item:4,c3__5_1__notes__item:4,c3__5_1__notes__item:4,0.672,담당부서 검토 후 준비과제 상태 확정,"Review queue rows are operational triage candidates, not final judgments."
review_00273,2,medium,1.4 성과관리체계 구축 및 운영,source_only_delete_or_move_review;needs_review_status,pending,true,possible_candidate,1,chg_00489,이동후보,notes,1.4,성과관리체계 구축 및 운영,5.1,성과관리,false,false,"기획처, 성과관리 담당부서",,c3__5_1__notes__item:2,c4__1_5__notes__item:3,0.766,4주기 전역 후보와 대조하여 삭제인지 이동인지 판정,"Review queue rows are operational triage candidates, not final judgments."
